id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1419488,2023-07-27 08:23:25 -0700,2023-08-06 21:52:59 -0700,Downgrade to 102-6-0 (English version),<p>I have the latest version of Thunderbird and I just cannot get use to the aesthetic of it.  It seems busy and cluttered.  I would like to downgrade and found a website with older versions but when I start installation it is not in English. </p><p>Is there a legit place to download older versions of Thunderbird or even a skin that would make the current version look like an older one? </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593215;1593240;1593249;1593256;1593321;1595532;1595677;1595886;,yelnock,https://support.mozilla.org/questions/1419488
1419490,2023-07-27 09:05:19 -0700,2023-07-27 11:09:36 -0700,Supernova removed any way to return to Start Page,"<p>Hi! Love Thunderbird to bits, and the new updated interface is sooooooooo nice! Thank you ALL!  </p><p>But I can not seem to find a way to go to the Start Page, other than restarting Thunderbird.  </p><p>The Go Menu mentioned in the article below is not there anymore. And I can not find a Home button when customizing the toolbars.  </p><p><a href=""https://support.mozilla.org/en-US/kb/how-disable-or-change-thunderbird-start-page"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/how-disable-or-change-thunderbird-start-page</a> </p><p>Is this a me problem, or something that will be added as we go along? </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1593263;1593264;,mozilla419,https://support.mozilla.org/questions/1419490
1419496,2023-07-27 09:48:40 -0700,2023-07-27 09:48:40 -0700,New Thunderbird updates,"<p>I have been using Thunderbird for many years.  Recently I noticed a new makeover for Thunderbird.  Apparently this new makeover was not quite ready for ""prime time"".  I had two subfolders that date back to 2008.  One was for Amazon receipts and the other was a general Receipts/Tracking folder.  Today I decided to relocate those two folders and to put them under my primary email account(RVCraig99@comcast.net), moving them from my secondary email account(RobtVCraig@comcast.net). What a disaster.  In one of the folders the transfer deleted everything back to 2011.  The other folder deleted everything back to 2022. </p>",fix-problems;tb115;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,,RVCraig99,https://support.mozilla.org/questions/1419496
1419497,2023-07-27 09:49:14 -0700,2023-07-27 11:11:54 -0700,How can I restore Calendar data in windows 11,<p>'<em><strong>I have lost my calendar and task data in Windows 11. The calendar opens but is blank. Can it be recovered?</strong></em> </p>,calendar;,thunderbird,calendar,en-US,1593266;,sdsewell,https://support.mozilla.org/questions/1419497
1419498,2023-07-27 09:59:10 -0700,2023-07-27 11:09:42 -0700,Inbox sub-folders not displayed in folders pane,"<p>I have suddenly noticed that some sub folders in my account are not being displayed in the folders pane. I have checked the local profile folder and it contains the folder Inbox.sbd, but the contents are not displayed. I've tried various checks from other users but none work! </p>",other;,thunderbird,other,en-US,1593265;,krokususa,https://support.mozilla.org/questions/1419498
1419503,2023-07-27 10:27:34 -0700,2023-07-28 10:52:51 -0700,how do I export address book in tb v. 115,"<p>My mother would like to export her very extensive address book in CSV format for safekeeping and eventually for porting it to a new email address. She recently updated to Thunderbird v. 115. I can find help for exporting address books in previous versions. In v115, under Tools, I can only find that a zip file of everything in the profiles directory can be made. Am I looking in the wrong place? Any suggestions besides downgrading to v. 102? </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593261;1593299;1593301;1593302;1593426;1593457;1593473;,tanya.riseman,https://support.mozilla.org/questions/1419503
1419504,2023-07-27 10:28:59 -0700,2023-07-27 11:29:29 -0700,Found old MBOX files but they do not include subfolders - where might they be,<p>After reinstalling Thunderbird while trying to get OAuth2 working my saved messages since 2021 were missing. Plenty of directories with those old messsages. Found one with MBOX files with more recent dates and moved those to my new installation. That worked but they did not include all the subdirectories of the MBOX file folders. </p><p>Any likely place to find them? </p><p>(I've looked at old support threads here but can't find this particular solution even in the one labeled missing subfolders.) </p><p>Thanks. </p>,other;,thunderbird,other,en-US,1593259;1593269;,symonjim,https://support.mozilla.org/questions/1419504
1419505,2023-07-27 10:51:14 -0700,2023-07-30 04:00:34 -0700,Secure Attachment Policy,<p>I send a message with large attachments and get the error it exceeds the Secure Attachment Policy. What is that? How do I change it? I used config to edit the config file and increase the size allowed and changed the warning thing to false but nothing works.  This just started with the most recent upgrade. 2nd Question: How revert to the older version of Thunderbird? Thanks </p>,privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1593786;,john65281,https://support.mozilla.org/questions/1419505
1419507,2023-07-27 11:21:56 -0700,2023-07-31 02:53:47 -0700,"Supernova changed highlight colors for the UI elements, can I get them back to the system default?","<p>Manjaro 23.0.0 Thunderbird 115.0.1 </p><p>Before the update to Supernova, Thunderbird light theme used the system color for the UI elements highlight. In my case, green. Now it is blue everywhere, which irritates my eyes. I attached before and after images, so you have an idea. Can I get back the green? </p>",customize;tb115;,thunderbird,customize-controls-options-and-add-ons,en-US,1593845;1593851;1593853;1593861;1593874;1593876;1593878;,ojetko,https://support.mozilla.org/questions/1419507
1419510,2023-07-27 11:36:06 -0700,2023-07-27 11:38:24 -0700,Inbox emails have disappeared.,"<p>I had a bunch of emails in my gmail inbox that I was getting back to as I had time.  Put the machine down for lunch, and when I came back, all of those emails are now gone, except for 4 new ones.  They show in the browser version of gmail, but won't download or display in Thunderbird... so what happened in the last hour that caused this to happen?  Running version 102.13.0 (64-bit).  Starting to worry about Thunderbird because this isn't the first time something like this has happened.  Last time all my subfolders disappeared as well.  Honestly can't remember what it took to get them back, I think it might have been deleting the account and re-installing it.  Seems like a somewhat drastic cure, does it not?  What can I try before I have to go that route? </p><p>And upon further investigation, I'm missing *some* folders again... and they do show up in gmail online. </p>",other;,thunderbird,other,en-US,,kharrisma,https://support.mozilla.org/questions/1419510
1419512,2023-07-27 11:53:45 -0700,2023-07-28 01:13:34 -0700,cannot send email but can receive them,"<p>Hello, I can receive emails but I can't send them.. I use spectrum and all my settings are according to their designations..  See below for the snap shot of the smtp settings... I checked my password several times and that's correct too...  I need help please!  Jerry </p>",other;spectrum;probablynotathunderbirdproblem;twc;timewarner;,thunderbird,other,en-US,1593287;,jdisimone,https://support.mozilla.org/questions/1419512
1419514,2023-07-27 12:17:41 -0700,2023-07-27 12:18:12 -0700,Filters with Exchange,<p>Been using Thunderbird several years for IMAP accounts. In past year began using Thunderbird for my company email that migrated to Exchange. I have TB 102.13.1 setup to retrieve my company email thru Owl for Exchange plugin. Been using it for while now and all goes good with the exception of filters and tags. I have several filters setup on the inbox to check on incoming messages and every 10 minutes. If an email comes in from a certain sender the filter will tag it a certain color.  I have a total of 3 filters that look for particular  senders to tag different colors. When I first setup it seemed to work as intended. Recently it has stopped to automatically tagging the emails. I can manually tag the email but that kinda defeats the purpose of having the filters. Is there anything I should look for to trace the problem. As I said it worked initially. TIA </p>,other;add-ons;notathunderbirdproblem;filters;owl;,thunderbird,other,en-US,,tpoole,https://support.mozilla.org/questions/1419514
1419518,2023-07-27 13:21:21 -0700,2023-08-09 13:15:18 -0700,Bug in calendar 115.0.1,"<p>Thanks for this graphic improvement, it was needed! The program also seems much faster in opening and more responsive in general, congratulations! </p><p>I found a small bug I think and I would also like to take the opportunity to give some suggestions about the program. </p><p>The bug is with the calendar. When creating an event you can place it in several pre-established categories, each of which had a different color in previous releases. Color which was then also displayed in the box created on the calendar, through a colored line which helps the eye to identify different events. But in 115.0.1 this feature is buggy, all categories have the same color and the colored line is not displayed on created events. </p><p>Suggestions: </p><p>1) Instead of a small colored line it would be useful if the whole box of the event created in the calendar were colored in the chosen colour, it would be more functional for days with many close events and also more aesthetically pleasing in my opinion. </p><p>2) In thunderbird you can customize folder view with various columns. Once the first folder has been customized, you can copy the same setting and apply it to other folders and subfolders, there are two special functions to do this, but there is no way to apply the setting to all folders at once! It would be extremely convenient in all those thunderbirds that have many configured mailboxes. </p><p>3) The date column should never be shortened when resizing thunderbird from full screen to custom size or side view with other programs. All the other columns if resized do not have much impact on the user experience, you often understand the subject even by reading only the first three words, you often understand the correspondent even by looking only at the first 5 letters, but in my opinion the date column should be always fully visible, time included. </p><p>4) Please allow donations in Bitcoin, free software for free software. </p><p>Thanks again for your work, we love you!&nbsp;:) </p>",customize;tb115;tb11501;,thunderbird,customize-controls-options-and-add-ons,it,,V.,https://support.mozilla.org/questions/1419518
1419519,2023-07-27 13:33:22 -0700,2023-07-29 04:51:51 -0700,"New computer: cannot retrieve my legacy contacts, emails and archive data since installing Thunderbird on my new Gateway GM5094. Can you help me with restoration of that data, please?","<p>Help instruct me on what I can do or Thunderbird can do to migrate/restore my legacy data since I installed that application on my new computer. Most of my historical contacts, messages and such are not available... </p>",download-and-install_1;migration;,thunderbird,download-install-and-migration,en-US,1593300;1593514;1593603;,wwwinc,https://support.mozilla.org/questions/1419519
